"LM$","2015-01-06",6191.0000000
"LM$","2015-01-07",6170.0000000
"LM$","2015-01-08",6230.5000000
"LM$","2015-01-09",6151.0000000
"LM$","2015-01-12",6131.0000000
"LM$","2015-01-13",5915.0000000
"LM$","2015-01-14",5627.0000000
"LM$","2015-01-15",5719.0000000
"LM$","2015-01-16",5660.0000000
"LM$","2015-01-19",5671.0000000
"LM$","2015-01-20",5760.5000000
"LM$","2015-01-21",5630.5000000
"LM$","2015-01-22",5742.0000000
"LM$","2015-01-23",5581.0000000
"LM$","2015-01-26",5490.0000000
"LM$","2015-01-27",5557.0000000
"LM$","2015-01-28",5485.5000000
"LM$","2015-01-29",5390.5000000
"LM$","2015-01-30",5505.0000000
"LM$","2015-02-02",5535.5000000
"LM$","2015-02-03",5695.0000000
"LM$","2015-02-04",5708.0000000
"LM$","2015-02-05",5595.0000000
"LM$","2015-02-06",5692.0000000
"LM$","2015-02-09",5666.0000000
"LM$","2015-02-10",5591.0000000
"LM$","2015-02-11",5645.5000000
"LM$","2015-02-12",5695.0000000
"LM$","2015-02-13",5731.0000000
"LM$","2015-02-16",5712.0000000
"LM$","2015-02-17",5665.5000000
"LM$","2015-02-18",5690.0000000
"LM$","2015-02-19",5720.0000000
"LM$","2015-02-20",5707.0000000
"LM$","2015-02-23",5657.0000000
"LM$","2015-02-24",5715.0000000
"LM$","2015-02-25",5805.0000000
"LM$","2015-02-26",5935.5000000
"LM$","2015-02-27",5880.5000000
"LM$","2015-03-02",5896.0000000
"LM$","2015-03-03",5855.0000000
"LM$","2015-03-04",5882.0000000
"LM$","2015-03-05",5856.0000000
"LM$","2015-03-06",5826.5000000
"LM$","2015-03-09",5800.0000000
"LM$","2015-03-10",5783.5000000
"LM$","2015-03-11",5786.0000000
"LM$","2015-03-12",5865.5000000
"LM$","2015-03-13",5860.0000000
"LM$","2015-03-16",5853.0000000
"LM$","2015-03-17",5765.0000000
"LM$","2015-03-18",5692.5000000
"LM$","2015-03-19",5835.0000000
"LM$","2015-03-20",5920.0000000
"LM$","2015-03-23",6093.5000000
"LM$","2015-03-24",6128.0000000
"LM$","2015-03-25",6134.5000000
"LM$","2015-03-26",6230.0000000
"LM$","2015-03-27",6146.0000000
"LM$","2015-03-30",6110.0000000
"LM$","2015-03-31",6050.5000000
"LM$","2015-04-01",6019.5000000
"LM$","2015-04-02",6001.5000000
"LM$","2015-04-07",6041.0000000
